NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,MNDWI_mean,MNDWI_stdDev,BSI_mean,BSI_stdDev,EVI_mean,EVI_stdDev,NDVI_slope,lc,random_split
0.614928,0.0813066961678712,-0.24443772,0.0607250725379819,-0.4463014,0.1342596293374739,-0.15825559,0.0461495266945226,0.4253079848921667,0.0449276472164265,0.0229804515211276,0,0.9849950715308912
0.16371085,0.0517577094187659,-0.11088978,0.1818232004651805,-0.14474086,0.2473398737598177,0.019658554,0.102081798590459,0.1136748977232711,0.119728363450677,0.0241535123413538,0,0.9849386872438102
0.32570517,0.0765747758517385,0.006498465,0.1294917383576317,-0.37186316,0.1926943211116898,0.05811727,0.0753574878055739,0.1923979248749833,0.0658373368808425,0.0207768248641769,0,0.984917669289612
0.50029004,0.0973231653735667,-0.12981479,0.0970832208759757,-0.43202066,0.1384966418392035,-0.05353681,0.0814346081134842,0.2218505747758694,0.5852677710787539,0.0352100371338132,0,0.9847415244815668
0.7598204,0.0633774978655623,-0.36202955,0.0654722123452982,-0.4643691,0.0723183961047547,-0.29342845,0.0669919961123645,0.5229155512860931,0.0687605046231104,0.0340710391973186,0,0.9846609057601836
0.12773915,0.0854994940912252,-0.20464613,0.3070294022350883,0.022501031,0.4123199046887391,-0.035197303,0.1374360870773379,0.1350598976673608,1.1821780713445642,0.0453194261026944,0,0.9846334395200524
0.7771706,0.156201092966448,-0.43689165,0.1060264512022899,-0.4136003,0.1505023709800418,-0.37242493,0.0973656220986597,0.4084909290232497,0.9503591967398416,0.0109114823424949,0,0.9841903443285688
0.7719173,0.0959929562687306,-0.3650914,0.0445877073882838,-0.5116565,0.0901740952809473,-0.29712823,0.0459659812859041,0.3857454220290393,0.0484221761795004,0.0094060698092409,0,0.9840827116062024
0.31456286,0.1194847079081198,-0.057175152,0.262118014818639,-0.30047926,0.3940210035015778,0.027433855,0.1549937024611679,0.241979418686441,0.2162179905291208,0.0640745784365515,0,0.9840596650346128
0.35070607,0.0823676831005392,-0.015574334,0.2080184148850559,-0.36682925,0.2814868217131657,0.050223924,0.1283499255893609,0.2023893936782481,0.0713078864405258,0.0133772378019068,0,0.984032453325925
0.8150491,0.1036510996340042,-0.4371245,0.082110652329335,-0.4818813,0.1342173916295896,-0.37569848,0.0858619631388537,0.5551278274523141,0.1956132203047731,0.0348535895249335,0,0.984018539891268
0.32929957,0.0785579227604928,-0.09570525,0.1407240945538881,-0.27225974,0.1871307473143884,-0.017315218,0.1077733005827277,0.2562563716571699,0.0554746452777926,0.0143910047481453,0,0.9839734093315236
0.112063184,0.0595896800815879,0.0051384624,0.2403216171269156,-0.1702912,0.3034309300780136,0.07431226,0.1234116816224576,0.0527557915154396,0.2136258633799115,0.0264335704298852,0,0.9837941789291542
0.5434367,0.316950608265887,-0.20457977,0.1298000572884893,-0.4030487,0.2164045973232641,-0.13702692,0.1333314272353343,0.3534189025040792,0.1890246652980496,-0.4598721348729906,0,0.9837220639785854
0.62758243,0.0961099947565738,-0.12095342,0.0497703287953547,-0.55149007,0.103503718320664,-0.059207056,0.0451739822036443,0.2660234517726064,0.0352513948039653,0.0076642837128333,0,0.9835643733366556
0.73056453,0.1183700367463568,-0.47671697,0.1090021141386122,-0.34408757,0.2019274505288248,-0.36816192,0.0959570793042813,0.4222655209911705,0.0518493799513099,-0.020240637006818,0,0.983452930949608
0.794012,0.1527313479542241,-0.3584952,0.108506695062837,-0.54664433,0.2225239441740501,-0.3063552,0.1148501574931231,0.4743208811071712,0.1358092311319293,0.0325080125488879,0,0.9833329069992712
0.47527206,0.1746223382024903,-0.24853052,0.2172257571543105,-0.2685984,0.386054154635682,-0.1250516,0.1226683624920262,0.3781999778411553,0.1249389705568912,0.1147040573227422,0,0.9830837756940854
0.52941406,0.0869141020727068,-0.19879594,0.048433061014072,-0.4207484,0.0665804148409109,-0.09419659,0.0507246017391533,0.3701812138726021,0.0596228049964535,-0.0882793929539207,0,0.9830011017501868
