B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDBI,MNDWI,BSI,entropy,lc,random_split,NDVI_Q1,NDVI_Q2,NDVI_Q3,NDVI_Q4,NDVI_amplitude,NDVI_greenup_rate,NDVI_winter_green
0.0619,0.0543,0.0761,0.0809,0.1318,0.1754,0.1915,0.1958,0.2029,0.2101,0.1809,0.1622,0.4152512,-0.05732156,-0.40778208,0.022855999,3.369363524288848,4,0.9416663045276468,0.2591159643974091,0.3668546054497978,0.4826797636259671,0.3247246236731328,0.223563799228558,0.10773864105238873,0.2591159643974091
0.23695,0.204,0.233,0.2463,0.26025,0.26215,0.2621,0.2572,0.25785,0.31505,0.34465,0.3247,0.021648472,0.14406641,-0.19328314,0.12331892,3.4646712616158406,4,0.9415153408124486,0.04187774724027326,0.015550492078393468,0.020859095785623658,0.0505911675440331,-0.021018651454649602,-0.02632725516187979,0.04187774724027326
0.08655,0.114,0.14335,0.18525,0.18335,0.2536,0.2754,0.2622,0.27535,0.2822,0.24165,0.19445,0.17197452,-0.06518376,-0.25532466,0.06313037,3.4646712616158406,4,0.9413010036314258,0.15668447319052003,0.17443128101861,0.13238462554106345,0.13397961561141747,-0.024299847649456585,0.01774680782808996,0.15668447319052003
0.09345,0.0849,0.08995,0.09935,0.13025,0.13885,0.1445,0.1056,0.1441,0.1564,0.16295,0.15325,0.03049525,0.06139065,-0.28865162,0.15856889,3.566477253760583,4,0.9411534891507628,-0.015018305019909726,0.040650164198524075,0.012646614569695989,0.03368837639193045,0.027664919589605715,0.0556684692184338,-0.015018305019909726
0.09315,0.0838,0.1093,0.12875,0.1753,0.2217,0.23195,0.22425,0.2403,0.2506,0.2172,0.18105,0.27053827,-0.05049181,-0.3304747,0.057951048,3.4646712616158406,4,0.941046420302714,0.23797846460519903,0.21272079489947399,0.2845883731787828,0.22924379468017492,0.0466099085735838,-0.025257669705725044,0.23797846460519903
0.0794,0.0986,0.1148,0.12545,0.14985,0.174,0.1882,0.14405,0.19165,0.2089,0.19155,0.16585,0.0690167,-0.00026096473,-0.25053045,0.13285089,3.460339091737341,4,0.9410150965924606,0.028182212556099647,0.05440068049043063,0.019165439975933042,0.07298291359189574,-0.009016772580166605,0.02621846793433098,0.028182212556099647
0.1053,0.21185,0.2319,0.2408,0.22515,0.22525,0.2238,0.24135,0.21935,0.19125,0.19735,0.1744,0.0011407278,-0.05279578,0.08048925,-0.016884511,3.4646712616158406,4,0.9409747299928632,-0.02177698911577239,-0.009507013681280856,-0.021721811491205875,0.03217984251619612,5.5177624566513095e-05,0.012269975434491532,-0.02177698911577239
0.1192,0.1094,0.135,0.1702,0.18383333,0.1913,0.1916,0.2038,0.19665,0.2352,0.22595,0.2183,0.08983954,0.06933271,-0.25197396,0.11693807,3.5773076784568323,4,0.9409049479975397,0.07707148815101228,0.0545380937545926,0.07994605455312823,0.07700571570566071,0.0028745664021159467,-0.02253339439641968,0.07707148815101228
0.11835,0.1258,0.1799,0.2469,0.2778,0.3145,0.33275,0.3554,0.3394,0.3279,0.3609,0.3222,0.18014276,0.030701159,-0.33468935,0.116253465,3.4646712616158406,4,0.940873671575946,0.14296125620103306,0.15056168978204248,0.18343850124826813,0.14471682188283652,0.04047724504723507,0.007600433581009425,0.14296125620103306
0.08005,0.1071,0.14075,0.1531,0.15455,0.19425,0.21025,0.27945,0.22415,0.22355,0.2118,0.1854,0.29210496,-0.028328955,-0.20153166,-0.028810978,3.4646712616158406,4,0.9407510788568074,0.20233554824465086,0.20938148057740322,0.3460002604450835,0.22625978026617605,0.14366471220043261,0.007045932332752358,0.20233554824465086
0.1349,0.1246,0.1692,0.1954,0.2349,0.25595,0.26945,0.2646,0.2815,0.2823,0.2934,0.26375,0.1504348,0.020699214,-0.26848248,0.11343961,3.4646712616158406,4,0.9406986618486652,0.09491581770045376,0.14208605940227112,0.17106921425089536,0.13876869726928837,0.0761533965504416,0.047170241701817356,0.09491581770045376
0.18775,0.047,0.0786,0.0844,0.2492,0.2789,0.276,0.17555,0.27075,0.26905,0.24975,0.14035,0.35064435,-0.040345788,-0.5212426,0.20046705,3.464671261615841,4,0.9406312981376548,0.2806216314888931,0.3401712488220737,0.31722846417418954,0.2500307726547597,0.036606832685296464,0.05954961733318065,0.2806216314888931
0.08755,0.1267,0.18006666,0.2388,0.26335,0.277575,0.290625,0.2931,0.29885,0.30105,0.3582,0.3087,0.10208685,0.090328,-0.33093885,0.17427224,3.4646712616158406,4,0.9405809827252432,0.05276181681428918,0.08828795890695747,0.21811506887006382,0.09248166061036905,0.16535325205577464,0.035526142092668286,0.05276181681428918
0.111325,0.1375,0.1681,0.22745,0.23481667,0.24215,0.24985,0.26545,0.248075,0.24275,0.28505,0.2719,0.07709475,0.069355235,-0.25808233,0.11966792,3.4646712616158406,4,0.9405153684003712,0.0519032530801082,0.09392337139391568,0.07659914120381418,0.1267441698232196,0.024695888123705982,0.04202011831380748,0.0519032530801082
0.10105,0.14075,0.1687,0.1871,0.21495,0.2404,0.2471,0.24845,0.25,0.25115,0.2441,0.22275,0.1408564,-0.011940894,-0.18265507,0.051194534,3.4646712616158406,4,0.940339609286924,0.14941310410031605,0.12438782654536198,0.09044373414767524,0.1164109127555622,-0.05896936995264081,-0.025025277554954067,0.14941310410031605
0.077766664,0.1009,0.1345,0.1726,0.214,0.2626,0.28095,0.3076,0.3,0.2884,0.3172,0.251,0.28113285,0.027867777,-0.40447202,0.0905043,3.460339091737341,4,0.9402821688761236,0.15668049699118422,0.20829977675752676,0.24998141700946835,0.17493493583127004,0.09330092001828413,0.051619279766342535,0.15668049699118422
0.0794,0.08255,0.1153,0.1541,0.19335,0.24295,0.264,0.2481,0.26785,0.26375,0.2522,0.21695,0.23371457,-0.030093268,-0.37251702,0.10265285,3.456006921858841,4,0.9402228086139648,0.14984071318778344,0.258869338772201,0.20274072762202675,0.16658125468127424,0.0529000144342433,0.10902862558441753,0.14984071318778344
0.1085,0.1952,0.2171,0.219,0.232,0.2553,0.277,0.2928,0.2779,0.3071,0.2591,0.2428,0.14419697,-0.035009347,-0.08819823,-0.010247406,3.46467126161584,4,0.9401667179029768,0.131691936854766,0.0498945455656301,0.10375753376845825,0.12677146582001805,-0.027934403086307735,-0.08179739128913589,0.131691936854766
0.13695,0.1616,0.204,0.2269,0.214,0.22035,0.2296,0.25635,0.22825,0.2398,0.2324,0.2429,0.06094157,0.009009016,-0.06507792,0.047135927,3.4646712616158406,4,0.9400859005510364,0.05849910024575043,0.052109556573190066,0.07633045072927974,0.02558838579518627,0.01783135048352931,-0.006389543672560366,0.05849910024575043
0.0704,0.08005,0.1149,0.1522,0.1868,0.2276,0.2425,0.2599,0.2619,0.293,0.27085,0.219,0.26134434,0.016799616,-0.40427738,0.108912185,3.4646712616158406,4,0.9399122099014108,0.20976156569716903,0.19908610079985006,0.18133679189764343,0.16667133733193307,-0.0284247737995256,-0.010675464897318965,0.20976156569716903
0.1402,0.1429,0.1792,0.2084,0.2278,0.2274,0.23465,0.2231,0.2375,0.2678,0.28285,0.268,0.034067232,0.087152876,-0.22432639,0.14610672,3.4646712616158406,4,0.939555186505801,-0.01583946696814028,0.0764079390393039,0.06353476041880807,-0.015827559744020774,0.07937422738694835,0.09224740600744419,-0.01583946696814028
0.12635,0.09325,0.1226,0.15095,0.20165,0.2399,0.26215,0.2584,0.2789,0.323,0.3325,0.302625,0.2624893,0.08766767,-0.46121734,0.15782543,3.464671261615841,4,0.9392707023261438,0.1933759605553273,0.22959495574001457,0.2869215469958454,0.19061839046133647,0.09354558644051808,0.03621899518468727,0.1933759605553273
0.07555,0.09565,0.125,0.15955,0.1638,0.22295,0.2394,0.2225,0.25725,0.2376,0.22805,0.1892,0.16476901,-0.060169004,-0.291885,0.09840594,3.464671261615841,4,0.9391680677466592,0.10678210627033366,0.2167179616221947,0.151074634852017,0.17192803988799343,0.04429252858168334,0.10993585535186104,0.10678210627033366
0.08195,0.1399,0.1732,0.20035,0.1815,0.21315,0.22495,0.24535,0.2276,0.25915,0.2277,0.20555,0.10096478,0.00021963913,-0.13594413,0.0526251,3.5773076784568323,4,0.9391157309474546,0.13884785509005138,0.08690026461813789,0.12843616382774858,0.059787853979744086,-0.010411691262302791,-0.05194759047191348,0.13884785509005138
0.12755,0.1032,0.1292,0.1361,0.15775,0.1928,0.20575,0.2079,0.2106,0.23355,0.1931,0.171,0.20872095,-0.043349016,-0.19826251,0.028267989,3.5773076784568323,4,0.938995858343714,0.17038599918255062,0.15458756006085744,0.17593867107679204,0.1828156746849651,0.005552671894241412,-0.01579843912169318,0.17038599918255062
0.12915,0.1613,0.2216,0.2963,0.2813,0.3037,0.311,0.354,0.3159,0.32635,0.3281,0.2932,0.088728294,0.018944096,-0.19374204,0.09572693,3.4646712616158406,4,0.9389809765557224,0.061440247449898684,0.02411098026383523,0.06345860054398746,0.05817477653289916,0.002018353094088772,-0.037329267186063456,0.061440247449898684
0.119,0.10025,0.1314,0.1678,0.17615,0.2168,0.2378,0.2202,0.23985,0.25605,0.20315,0.1752,0.13505156,-0.082844235,-0.21446718,0.0730402,3.460339091737341,4,0.938896271292358,0.10311304689759884,0.14799318815553497,0.15153804692631792,0.08967049351391068,0.04842500002871908,0.04488014125793613,0.10311304689759884
0.10567,0.1889,0.22903334,0.259,0.26155,0.28245,0.29625,0.323,0.29955,0.2915,0.2892,0.25365,0.10996565,-0.017579598,-0.11609957,0.034242056,3.4646712616158406,4,0.9388149831582066,0.07860458762792562,0.06842889318309892,0.1036794127251544,0.09798281451103215,0.025074825097228776,-0.010175694444826702,0.07860458762792562
0.08385,0.16865,0.2024,0.21905,0.1942,0.2244,0.23885,0.2662,0.232,0.2318,0.2081,0.18735,0.09716641,-0.05430581,-0.013885522,-0.00893271,3.4473425821018417,4,0.9385701682464074,0.08898693723416756,0.06999719026767498,0.07841320741996495,0.02686378437813671,-0.010573729814202612,-0.018989746966492582,0.08898693723416756
0.1169,0.1379,0.1614,0.1731,0.1918,0.2088,0.2186,0.1966,0.2257,0.241,0.2424,0.2194,0.06356508,0.035676137,-0.20059435,0.108,3.449508667041092,4,0.938392073054608,0.018806538773179397,0.0908735291688585,0.060159049543610864,0.09775484724624875,0.041352510770431464,0.07206699039567911,0.018806538773179397
0.06765,0.07085,0.0963,0.1166,0.1487,0.2148,0.2457,0.2428,0.2558,0.25285,0.21585,0.1681,0.3511408,-0.08470266,-0.38298896,0.02909766,3.464671261615841,4,0.938236742844563,0.2867550801950194,0.33007064553395926,0.39070373278805776,0.2794751175258562,0.10394865259303837,0.043315565338939876,0.2867550801950194
0.0916,0.111,0.1572,0.1722,0.1953,0.23675,0.25485,0.277,0.2648,0.2689,0.23945,0.1988,0.23330368,-0.05027272,-0.20736165,0.02957541,3.555646829064334,4,0.938112778359926,0.12357075728648588,0.18001908980302453,0.2717035397163715,0.20652021882730434,0.14813278242988565,0.05644833251653865,0.12357075728648588
0.13015,0.3202,0.3242,0.3442,0.32995,0.3445,0.36195,0.3646,0.3634,0.28085,0.29215,0.19285,0.028781064,-0.10868739,0.0519997,-0.036672615,3.5773076784568323,4,0.9377652031190054,0.026298059566228337,0.010843651993177791,0.041564854669107,0.01384945656935874,0.01526679510287866,-0.015454407573050546,0.026298059566228337
0.09195,0.32465,0.34385,0.3416,0.23475,0.2725,0.29435,0.41825,0.28715,0.20935,0.22595,0.1784,0.10087516,-0.11927498,0.20691468,-0.13380899,3.453840836919591,4,0.9370878577270828,0.045884217989032,0.0330618333768111,0.09021222114185526,0.09054798792995714,0.04432800315282326,-0.012822384612220898,0.045884217989032
0.07355,0.156,0.2091,0.2635,0.26165,0.29445,0.31095,0.3316,0.32895,0.3193,0.3514,0.2895,0.114434555,0.032997724,-0.25388047,0.11546484,3.408353053195345,4,0.9370312762730172,0.0813890122743182,0.035604021031164126,0.13007693974916373,0.11381007394038112,0.04868792747484553,-0.04578499124315408,0.0813890122743182
0.04375,0.1133,0.12145,0.11625,0.1233,0.18145,0.2044,0.21415,0.21615,0.2356,0.168,0.13655,0.2963075,-0.12534167,-0.16082224,-0.070622854,3.4646712616158406,4,0.9367533652777352,0.23705581231911688,0.2747723165492491,0.2704340794632165,0.2195093496509975,0.03337826714409964,0.03771650423013223,0.23705581231911688
0.1806,0.2756,0.29155,0.30555,0.37895,0.355,0.3557,0.3254,0.35435,0.294,0.40215,0.2823,0.031460475,0.06318573,-0.1594349,0.081531316,3.5773076784568323,4,0.9367324694097872,-0.02934803012727418,0.0529626532272988,0.06652892383037964,-0.002600746297311881,0.09587695395765383,0.08231068335457298,-0.02934803012727418
0.1017,0.1361,0.1548,0.1714,0.1907,0.2345,0.2552,0.2595,0.263,0.2752,0.2734,0.2353,0.2044558,0.01938851,-0.2769734,0.058543567,3.4646712616158406,4,0.9365148808402454,0.13803471062827063,0.18450372417890706,0.23296854632678962,0.12504810276787795,0.09493383569851899,0.04646901355063643,0.13803471062827063
0.1229,0.1612,0.2032,0.2489,0.26565,0.2857,0.2944,0.2847,0.2982,0.29275,0.3196,0.29695,0.06709147,0.034639,-0.22264726,0.1208596,3.4603390917373407,4,0.9364195918820696,0.0037713191631861057,0.06264449195628748,0.1250391671589294,0.03763408925560617,0.1212678479957433,0.05887317279310137,0.0037713191631861057
0.0756,0.0956,0.13805,0.1576,0.1858,0.23235,0.2549,0.27725,0.25815,0.26485,0.23935,0.1997,0.27515233,-0.037788954,-0.26841548,0.03130685,3.4646712616158406,4,0.9363510805309856,0.1842251563929695,0.2126944830355876,0.2510870248501636,0.21317374982419937,0.0668618684571941,0.028469326642618115,0.1842251563929695
0.1415,0.172,0.2316,0.2834,0.3075,0.3311,0.3426,0.3592,0.3445,0.3468,0.407,0.3901,0.1179583,0.083167,-0.27466333,0.13032089,3.4603390917373416,4,0.9362949408056788,0.039299014635867366,0.14430853592016982,0.09016937346340906,0.08358390755413818,0.05087035882754169,0.10500952128430245,0.039299014635867366
0.1513,0.1531,0.19766666,0.2442,0.29506665,0.3006,0.31,0.2791,0.3121,0.34304,0.3833,0.36315,0.066692136,0.10238714,-0.31952494,0.18429746,3.4646712616158406,4,0.9359898205032378,0.05153806675772561,0.003167679992439325,0.08323186117243159,0.035336679238003856,0.031693794414705975,-0.04837038676528629,0.05153806675772561
0.07485,0.1224,0.14865,0.16895,0.1852,0.21645,0.2271,0.23005,0.2321,0.25915,0.23135,0.22655,0.15313281,-0.0016182767,-0.21763158,0.06356694,3.46467126161584,4,0.9358165979064884,0.09440787000101815,0.11610808020476936,0.144919940875512,0.13519034175765773,0.050512070874493845,0.021700210203751208,0.09440787000101815
0.0926,0.0744,0.11185,0.12065,0.16595,0.21365,0.22285,0.28155,0.23395,0.2286,0.2079,0.18075,0.40004972,-0.05895666,-0.30039093,-0.040029198,3.5773076784568323,4,0.9356845795864008,0.3024484801335941,0.3448633037716005,0.43002929487685765,0.2862053741708115,0.12758081474326355,0.042414823638006416,0.3024484801335941
0.1271,0.1799,0.2436,0.3222,0.32515,0.34055,0.35725,0.3864,0.3641,0.31665,0.4023,0.3622,0.090601206,0.049843412,-0.24570368,0.12255964,3.453840836919591,4,0.9356224433793794,0.10027758753017982,0.07699865345279872,0.13013250706302396,0.05002284057573597,0.029854919532844137,-0.023278934077381103,0.10027758753017982
0.09795,0.1331,0.1549,0.16485,0.16995,0.2182,0.2402,0.23525,0.24235,0.2513,0.2129,0.18145,0.17595601,-0.06468973,-0.1576944,0.012598841,3.4646712616158406,4,0.935567432730185,0.12348865025335,0.14950114236058315,0.22704015119252868,0.16014839045106988,0.10355150093917868,0.02601249210723315,0.12348865025335
0.09836,0.1084,0.15,0.21245,0.2709,0.307375,0.32695,0.29895,0.34023333,0.3509,0.35215,0.31135,0.16914351,0.017211083,-0.40256894,0.16178817,3.460339091737341,4,0.9355664455559992,0.1452101065626888,0.12819450544163277,0.1708954589306938,0.1433744244397313,0.02568535236800501,-0.017015601121056018,0.1452101065626888
0.164,0.1861,0.2503,0.3204,0.31975,0.3171,0.3302,0.342,0.32995,0.32635,0.38535,0.3584,0.032608707,0.07745,-0.2124597,0.1439802,3.460339091737341,4,0.9354570935358604,0.06429985420389973,0.04394462443643034,0.05902024553732207,-0.012294289153931808,-0.005279608666577666,-0.020355229767469396,0.06429985420389973
0.09415,0.1403,0.1722,0.2088,0.22495,0.24035,0.2481,0.2416,0.25685,0.30155,0.2744,0.23705,0.072824165,0.03303528,-0.22884013,0.117096275,3.4646712616158406,4,0.9352725297649906,0.02331382363189595,0.025438769339537072,0.05731537996817125,0.014692891849609292,0.0340015563362753,0.0021249457076411224,0.02331382363189595
0.10385,0.1264,0.1546,0.1703,0.1684,0.204,0.2246,0.2173,0.23595,0.2835,0.24295,0.20485,0.121259004,0.01461686,-0.22223623,0.09188192,3.460339091737341,4,0.9350832271899374,0.12793086976889995,0.09874999101047012,0.12777545403381604,0.05771221316697879,-0.0001554157350839025,-0.029180878758429826,0.12793086976889995
0.0945,0.09925,0.146,0.199,0.22415,0.2577,0.2662,0.2645,0.2691,0.2791,0.27495,0.2478,0.14131606,0.010752665,-0.30633092,0.13155068,3.4646712616158406,4,0.9349430658801314,0.09781306831147943,0.13307568105052164,0.13971295007220808,0.10506827886017123,0.04189988176072865,0.035262612739042215,0.09781306831147943
0.10935,0.05935,0.0679,0.075,0.1057,0.11365,0.1117,0.0883,0.11525,0.18955,0.1502,0.1358,0.08144516,0.1316632,-0.37734982,0.2079925,3.4646712616158406,4,0.9349000765651106,0.027660311663543567,0.059252484021647095,0.07824195618319846,0.0964372391082296,0.05058164451965489,0.03159217235810353,0.027660311663543567
0.13165,0.08485,0.1222,0.1556,0.23125,0.26165,0.28133333,0.2799,0.29926,0.36355,0.335575,0.2889,0.2854191,0.057203878,-0.4661133,0.14770569,3.5773076784568323,4,0.934824790891256,0.20874724163572114,0.24274984434986438,0.34013660100552773,0.25748568300368174,0.13138935936980659,0.03400260271414324,0.20874724163572114
0.07075,0.1416,0.1782,0.226,0.2391,0.2701,0.2813,0.3184,0.29585,0.32015,0.30285,0.2473,0.16972815,0.011691998,-0.25912067,0.069626346,3.5773076784568323,4,0.934809449671381,0.11664685101659009,0.15073435222348805,0.129465752382008,0.14981084639690403,0.012818901365417912,0.03408750120689796,0.11664685101659009
0.10375,0.05865,0.08565,0.1116,0.16145,0.24425,0.2598,0.2734,0.2869,0.26965,0.28295,0.2204,0.42025977,-0.006931648,-0.5352686,0.08601707,3.46467126161584,4,0.9347798319309084,0.2519714848238117,0.3043961829369538,0.42011042311615504,0.372581338930076,0.16813893829234333,0.0524246981131421,0.2519714848238117
0.089,0.11665,0.13655,0.1549,0.1993,0.20285,0.2108,0.1787,0.21415,0.2242,0.2418,0.2395,0.07134293,0.06064261,-0.27818158,0.14644895,3.4646712616158406,4,0.9346196169495588,0.016908566050770957,0.010622483248475374,0.07295604554320291,0.059555948001177694,0.056047479492431954,-0.0062860828022955825,0.016908566050770957
0.0959,0.12095,0.1532,0.1755,0.196,0.19575,0.20205,0.18485,0.20265,0.2275,0.24095,0.2278,0.025947,0.086339064,-0.22263098,0.1532018,3.5773076784568323,4,0.934538614267012,0.0672823299179983,0.026072812867771775,0.045246023784926814,0.05273108320562386,-0.02203630613307149,-0.04120951705022653,0.0672823299179983
0.0789,0.11575,0.15555,0.1733,0.1836,0.2392,0.2525,0.25115,0.25955,0.2612,0.23195,0.205,0.18341386,-0.05615464,-0.19716129,0.049666498,3.4646712616158406,4,0.9342224696660733,0.13674694769421283,0.137650318648136,0.1504986905970772,0.12042423422457502,0.013751742902864378,0.0009033709539231771,0.13674694769421283
0.043583333,0.047975,0.0687,0.07666667,0.107933335,0.15046667,0.16745,0.1681,0.18235,0.1762,0.1614,0.12685,0.37355304,-0.060945425,-0.40286833,0.0484247,3.5686433386998333,4,0.934134814489804,0.30594095541454336,0.30107943003065496,0.3645834857288125,0.2334816531331587,0.05864253031426914,-0.004861525383888399,0.30594095541454336
0.2462,0.2696,0.2778,0.2887,0.3042,0.2929,0.2862,0.279,0.2719,0.2782,0.2373,0.2183,-0.01708649,-0.067949735,0.078625515,-0.021031091,3.4646712616158406,4,0.933877351103494,-0.024457737252651414,0.002546702927393797,-0.03495949192544573,-0.022074421345644118,-0.010501754672794315,0.027004440180045212,-0.024457737252651414
0.1109,0.08985,0.1241,0.1638,0.2117,0.2197,0.22595,0.2059,0.22655,0.2355,0.2708,0.2481,0.11387611,0.08897154,-0.37148646,0.19011432,3.464671261615841,4,0.9338500229764092,0.055664406687742696,0.06712955030569215,0.046318756390709634,0.08165280883712053,-0.009345650297033062,0.011465143617949453,0.055664406687742696
0.0837,0.10095,0.1403,0.1632,0.18725,0.24965,0.26705,0.28365,0.2754,0.2367,0.2319,0.19405,0.26955354,-0.085748084,-0.24610424,0.013466716,3.5773076784568323,4,0.9337524921710552,0.13818804050565797,0.15672329424563977,0.3044278812348329,0.2797111751834559,0.16623984072917491,0.0185352537399818,0.13818804050565797
0.12498333,0.0901,0.0921,0.10016,0.12975,0.128325,0.13115,0.10355,0.13187,0.1415,0.1811,0.15755,0.0166413,0.1572994,-0.32576865,0.18447706,3.5773076784568323,4,0.9337041719301338,0.040688217340130534,0.0638559685100371,-0.027456669875698798,0.012467981062251499,-0.06814488721582933,0.02316775116990656,0.040688217340130534
0.0912,0.0844,0.1048,0.12375,0.1733,0.2132,0.225,0.20295,0.23525,0.2387,0.21105,0.1731,0.24242423,-0.0542236,-0.33639386,0.076267794,3.4646712616158406,4,0.9334678754338508,0.18201592944438752,0.24235589989067796,0.19432766586385708,0.15128389486790886,0.01231173641946956,0.06033997044629044,0.18201592944438752
0.0954,0.1488,0.1682,0.1732,0.1945,0.1876,0.1896,0.1802,0.1883,0.2191,0.2073,0.193,0.019807583,0.04802833,-0.10412785,0.07258634,3.5773076784568323,4,0.9334112805624404,0.001638951447958597,0.05275152997911098,0.04823642369125254,0.043795128865028676,0.04659747224329394,0.05111257853115238,0.001638951447958597
0.0868,0.0304,0.0493,0.0716,0.1461,0.1952,0.2169,0.1998,0.2328,0.2586,0.2321,0.1851,0.47236553,-0.0015057257,-0.6496091,0.13766621,3.5773076784568323,4,0.933236667850688,0.30687608421451795,0.3678882732253772,0.4623198773055481,0.33148654771023767,0.15544379309103012,0.06101218901085925,0.30687608421451795
0.0711,0.0726,0.1054,0.1177,0.1592,0.2125,0.2319,0.2459,0.2386,0.2479,0.2121,0.1735,0.35258526,-0.05879743,-0.33606297,0.017430197,3.4646712616158406,4,0.9330082984085724,0.2806157698210383,0.29737490452522797,0.34357673814443906,0.2687451502060023,0.06296096832340076,0.01675913470418966,0.2806157698210383
0.19355,0.1895,0.2312,0.264,0.2832,0.29555,0.3011,0.2784,0.2916,0.27915,0.3261,0.3118,0.026548682,0.05585236,-0.1702853,0.11550093,3.542650319428835,4,0.9327370427352744,0.013265643479705517,-0.015486177836501733,0.018112084970084784,0.04623008823327646,0.004846441490379267,-0.02875182131620725,0.013265643479705517
0.08875,0.1056,0.1281,0.13865,0.1654,0.1986,0.22005,0.1628,0.2248,0.2399,0.208,0.1779,0.080112785,-0.038817007,-0.2377269,0.12722544,3.5773076784568323,4,0.9326124705648844,0.05108304303573315,0.06629708131280027,0.11234390546764711,0.03213544218924988,0.06126086243191396,0.015214038277067118,0.05108304303573315
0.0822,0.19,0.2142,0.2174,0.2053,0.2306,0.2484,0.2479,0.2533,0.2347,0.2338,0.2092,0.0655491,-0.040032882,-0.043749977,0.01495895,3.46467126161584,4,0.9315881475123208,0.027861249135228836,0.045276406360822016,0.04899446766840153,0.09468562225780738,0.021133218533172692,0.01741515722559318,0.027861249135228836
0.0774,0.0973,0.11845,0.135,0.15495,0.16635,0.18175,0.1651,0.1898,0.199,0.21295,0.19155,0.10029986,0.057479855,-0.2851539,0.14016551,3.4646712616158406,4,0.9313970860408192,0.057986117217630875,0.05291319617500317,0.11815183052770753,0.10902897598705322,0.060165713310076654,-0.005072921042627708,0.057986117217630875
0.101,0.12855,0.18375,0.24113333,0.280525,0.3065,0.32376,0.33608332,0.344975,0.363275,0.406,0.3381875,0.16449627,0.081261024,-0.37685457,0.16415316,3.4646712616158406,4,0.9312754349280348,0.1316510740335169,0.15492041394223668,0.13026098739019115,0.1339705978234459,-0.0013900866433257386,0.023269339908719794,0.1316510740335169
0.10645,0.10205,0.1161,0.12875,0.14315,0.15415,0.1577,0.161,0.165,0.17825,0.1783,0.1708,0.11130285,0.03874159,-0.21127716,0.07717943,3.4646712616158406,4,0.931240624621701,0.03541878811141697,0.08684513633321163,0.12120420335304607,0.13602758044276425,0.08578541524162911,0.051426348221794656,0.03541878811141697
0.39145,0.4828,0.5407,0.5846,0.6084,0.5933,0.5918,0.5968,0.5837,0.57575,0.5243,0.2976,0.010326779,-0.053610127,0.015399097,0.013388126,3.5773076784568323,4,0.9309399168429956,0.009650862790070236,0.06045877005956854,0.037407528606476524,-0.00372237511691317,0.02775666581640629,0.050807907269498305,0.009650862790070236
0.22725,0.1179,0.13445,0.1472,0.1505,0.15705,0.17115,0.1704,0.17465,0.2604,0.1934,0.16075,0.07304783,0.050944157,-0.17980781,0.083161086,3.4646712616158406,4,0.9308790587258904,0.07980103276521518,0.06466405498282116,0.11520072180597671,0.07861088922641463,0.03539968904076153,-0.01513697778239402,0.07980103276521518
0.1433,0.1596,0.1954,0.2234,0.2616,0.27625,0.2879,0.2975,0.29175,0.3201,0.3171,0.29045,0.14225382,0.04163583,-0.2374634,0.08360061,3.3953565435598465,4,0.9308595253503048,0.09703491232306038,0.0444788771997907,0.09577993689361022,0.1150549189570188,-0.0012549754294501614,-0.05255603512326969,0.09703491232306038
0.08215,0.0895,0.1094,0.1176,0.14,0.175,0.1868,0.2026,0.1938,0.21195,0.18365,0.1582,0.2654591,-0.02689098,-0.25336975,0.015420912,3.5773076784568323,4,0.9307966042845748,0.21744815781902616,0.1712764397410145,0.25655819364740445,0.17995897868701047,0.0391100358283783,-0.04617171807801165,0.21744815781902616
0.0873,0.1526,0.1711,0.1838,0.1876,0.23635,0.24915,0.23335,0.25995,0.23865,0.2175,0.1845,0.11878221,-0.08890986,-0.119402975,0.019498251,3.445176497162592,4,0.9306960662917432,0.12336552136881002,0.16383402648173948,0.16673311364648224,0.07085321920345855,0.04336759227767223,0.04046850511292946,0.12336552136881002
0.087,0.0678,0.0952,0.0977,0.1494,0.195,0.2042,0.2047,0.2174,0.2252,0.2181,0.1922,0.35383597,0.0016073409,-0.39227575,0.07360191,3.4646712616158406,4,0.93042306031559,0.2747926493559183,0.2899894647760625,0.3814920372584755,0.32630910587561474,0.10669938790255723,0.015196815420144227,0.2747926493559183
0.093,0.1367,0.16395,0.1727,0.1799,0.2088,0.22055,0.25375,0.22625,0.2178,0.21365,0.20325,0.19005744,-0.02864285,-0.13162078,-0.0052780574,3.5773076784568323,4,0.930383553505394,0.11692253492467325,0.16874906840191517,0.18408708061859763,0.1743225123651575,0.06716454569392438,0.05182653347724192,0.11692253492467325
0.10745,0.1594,0.2056,0.2566,0.28305,0.30665,0.3146,0.3314,0.32935,0.32955,0.36695,0.33435,0.12721092,0.05399973,-0.28180948,0.119127735,3.4646712616158406,4,0.930329525608324,0.08798449326067144,0.10842115658374923,0.12732519229407602,0.1220934117410858,0.03934069903340458,0.020436663323077794,0.08798449326067144
0.0895,0.117,0.1373,0.1614,0.2074,0.2448,0.26295,0.2679,0.2725,0.2856,0.2817,0.24405,0.24807823,0.016600464,-0.34463006,0.07028986,3.5773076784568323,4,0.9294981895146792,0.18402786656725964,0.25335608145139066,0.2569887916531965,0.1673006171374971,0.07296092508593685,0.06932821488413102,0.18402786656725964
